date,count,total_count,ratio
2024-10-07,6,10711,0.0005601717860143778
2024-10-08,7,12110,0.0005780346820809249
2024-10-09,34,12158,0.0027965125843066293
2024-10-10,15,12120,0.0012376237623762376
2024-10-11,16,10572,0.001513431706394249
2024-10-12,7,5678,0.0012328284607256077
2024-10-13,7,5986,0.0011693952555963916
2024-10-14,13,10287,0.0012637309225235734
2024-10-15,23,11804,0.0019484920365977635
2024-10-16,13,12199,0.001065661119763915
2024-10-17,29,12259,0.00236560894037034
2024-10-18,20,11210,0.001784121320249777
2024-10-19,4,6080,0.0006578947368421052
2024-10-20,6,6448,0.0009305210918114144
2024-10-21,8,11172,0.0007160759040458289
2024-10-22,15,12177,0.001231830500123183
2024-10-23,20,12492,0.001601024655779699
2024-10-24,22,12160,0.0018092105263157895
2024-10-25,11,11620,0.0009466437177280551
2024-10-26,11,6392,0.00172090112640801
2024-10-27,8,6367,0.0012564787183917073
2024-10-28,13,11144,0.0011665470208183776
2024-10-29,16,11926,0.001341606573872212
2024-10-30,23,12702,0.0018107384663832468
2024-10-31,9,12469,0.0007217900392974577
2024-11-01,13,11514,0.0011290602744484974
2024-11-02,5,6852,0.0007297139521307647
2024-11-03,7,6480,0.0010802469135802468
2024-11-04,28,12032,0.002327127659574468
2024-11-05,14,14410,0.0009715475364330327
2024-11-06,24,14443,0.0016617046320016617
2024-11-07,10,13117,0.0007623694442326751
2024-11-08,15,12548,0.0011954096270321963
2024-11-09,14,6954,0.0020132297958009777
2024-11-10,2,7108,0.0002813731007315701
2024-11-11,10,11174,0.0008949346697691068
2024-11-12,16,13210,0.0012112036336109008
2024-11-13,17,13685,0.0012422360248447205
2024-11-14,33,13810,0.002389572773352643
2024-11-15,34,12368,0.0027490297542043986
2024-11-16,4,6907,0.0005791226292167366
2024-11-17,11,6905,0.0015930485155684288
2024-11-18,25,12214,0.0020468315048305223
2024-11-19,21,13364,0.0015713858126309489
2024-11-20,7,13159,0.0005319553157534767
2024-11-21,12,13493,0.0008893500333506262
2024-11-22,9,12369,0.0007276255154014067
2024-11-23,18,6786,0.002652519893899204
2024-11-24,6,6730,0.0008915304606240713
2024-11-25,9,11945,0.0007534533277521976
2024-11-26,97,12799,0.007578717087272443
2024-11-27,47,12443,0.003777224142087921
2024-11-28,15,7967,0.0018827664114472197
2024-11-29,15,9487,0.0015811109939917781
2024-11-30,8,6896,0.001160092807424594
2024-12-01,8,7126,0.001122649452708392
2024-12-02,19,12145,0.0015644298065047345
2024-12-03,23,12510,0.0018385291766586731
2024-12-04,41,13011,0.0031511797709630313
2024-12-05,27,12463,0.002166412581240472
2024-12-06,11,11988,0.0009175842509175843
2024-12-07,10,6738,0.0014841199168892847
2024-12-08,6,7030,0.0008534850640113798
2024-12-09,21,12049,0.0017428832268238028
2024-12-10,5,12529,0.00039907414797669407
2024-12-11,16,13002,0.0012305799107829565
2024-12-12,23,12452,0.0018470928364921297
2024-12-13,29,11912,0.002434519811954332
2024-12-14,11,6488,0.0016954377311960542
2024-12-15,4,6431,0.0006219872492613901
2024-12-16,46,11587,0.003969966341589712
2024-12-17,21,12226,0.0017176509079011941
2024-12-18,21,12733,0.0016492578339747114
2024-12-19,38,12098,0.003141015043808894
2024-12-20,28,11032,0.0025380710659898475
2024-12-21,9,6189,0.001454192922927775
2024-12-22,7,6305,0.0011102299762093576
2024-12-23,32,10024,0.0031923383878691143
2024-12-24,16,7502,0.0021327645961077045
2024-12-25,5,4429,0.001128923007450892
2024-12-26,24,7734,0.0031031807602792862
2024-12-27,9,8637,0.0010420284821118443
2024-12-28,6,5775,0.001038961038961039
2024-12-29,14,6363,0.0022002200220022
2024-12-30,11,9227,0.0011921534626639211
2024-12-31,15,8352,0.0017959770114942528
2025-01-01,13,6288,0.0020674300254452924
2025-01-02,18,9607,0.00187363380868117
2025-01-03,15,10584,0.001417233560090703
2025-01-04,9,6263,0.0014370110170844642
2025-01-05,7,6819,0.001026543481448893
2025-01-06,26,12677,0.0020509584286503117
2025-01-07,29,13258,0.002187358575954141
2025-01-08,47,13518,0.003476845687231839
2025-01-09,28,13311,0.0021035234016978438
2025-01-10,12,12932,0.0009279307145066501
2025-01-11,4,6725,0.0005947955390334573
2025-01-12,3,6133,0.0004891570194032284
2025-01-13,23,12082,0.0019036583347127958
2025-01-14,31,13208,0.002347062386432465
2025-01-15,32,13780,0.0023222060957910013
2025-01-16,24,13751,0.0017453276125372701
2025-01-17,99,13058,0.007581559197426865
2025-01-18,22,7246,0.003036157880209771
2025-01-19,16,7015,0.002280826799714897
2025-01-20,35,10948,0.00319693094629156
2025-01-21,30,13127,0.0022853660394606535
2025-01-22,32,13668,0.002341235001463272
2025-01-23,29,13738,0.002110933178046295
2025-01-24,28,13001,0.0021536804861164525
2025-01-25,18,7173,0.002509410288582183
2025-01-26,10,6747,0.0014821402104639098
2025-01-27,21,12172,0.0017252711140322051
2025-01-28,40,13751,0.0029088793542287835
2025-01-29,44,14196,0.0030994646379261764
2025-01-30,31,13939,0.002223975894970945
2025-01-31,44,12913,0.00340741888019825
2025-02-01,6,7317,0.0008200082000820008
2025-02-02,7,7098,0.0009861932938856016
2025-02-03,22,13081,0.0016818286063756593
2025-02-04,22,13620,0.0016152716593245229
2025-02-05,55,14474,0.0037999170927179773
2025-02-06,29,14821,0.001956683084812091
2025-02-07,27,13457,0.0020063907260161997
2025-02-08,7,7231,0.000968054211035818
2025-02-09,8,7423,0.001077731375454668
2025-02-10,13,12295,0.0010573403822692151
2025-02-11,18,13540,0.001329394387001477
2025-02-12,44,13872,0.0031718569780853517
2025-02-13,31,14114,0.0021964007368570214
2025-02-14,14,12784,0.001095118898623279
2025-02-15,3,6584,0.0004556500607533414
2025-02-16,4,6061,0.0006599571027883187
2025-02-17,11,9447,0.001164390811897957
2025-02-18,8,12310,0.0006498781478472786
2025-02-19,17,13074,0.001300290653204834
2025-02-20,14,13401,0.0010446981568539662
2025-02-21,44,12917,0.0034063637067430516
2025-02-22,10,6807,0.0014690759512266784
2025-02-23,8,6834,0.001170617500731636
2025-02-24,23,12588,0.00182713695583095
2025-02-25,41,13190,0.0031084154662623198
2025-02-26,16,13920,0.0011494252873563218
2025-02-27,19,13888,0.0013680875576036866
2025-02-28,17,13023,0.0013053827843046916
2025-03-01,3,7137,0.0004203446826397646
2025-03-02,4,7338,0.0005451076587626056
2025-03-03,13,12835,0.0010128554733151538
2025-03-04,21,14175,0.0014814814814814814
2025-03-05,51,14501,0.0035169988276670576
2025-03-06,33,14340,0.002301255230125523
2025-03-07,15,13882,0.0010805359458291313
2025-03-08,3,7357,0.00040777490825064566
2025-03-09,2,7083,0.00028236622899901174
2025-03-10,24,13143,0.0018260671079662178
2025-03-11,22,13615,0.0016158648549394051
2025-03-12,17,13339,0.0012744583551990403
2025-03-13,15,13420,0.0011177347242921013
2025-03-14,15,12416,0.001208118556701031
2025-03-15,9,6987,0.0012881064834693002
2025-03-16,5,7200,0.0006944444444444445
2025-03-17,15,12631,0.0011875544295780224
2025-03-18,13,13236,0.0009821698398307646
2025-03-19,11,13360,0.0008233532934131736
2025-03-20,8,13828,0.0005785363031530228
2025-03-21,16,13000,0.0012307692307692308
2025-03-22,9,7020,0.001282051282051282
2025-03-23,7,6666,0.00105010501050105
2025-03-24,31,12269,0.002526693292036841
2025-03-25,18,13392,0.0013440860215053765
2025-03-26,24,14363,0.0016709601058274733
2025-03-27,14,14813,0.0009451157766826436
2025-03-28,11,14083,0.0007810835759426259
2025-03-29,7,7275,0.0009621993127147767
2025-03-30,5,7197,0.0006947339169098236
2025-03-31,16,13575,0.0011786372007366482
2025-04-01,14,14223,0.000984321169936019
2025-04-02,24,14460,0.0016597510373443983
2025-04-03,5,13993,0.00035732151790180804
2025-04-04,27,13530,0.0019955654101995565
2025-04-05,8,7137,0.001120919153706039
2025-04-06,12,7366,0.001629106706489275
2025-04-07,21,13129,0.0015995125295148146
2025-04-08,15,14485,0.0010355540214014498
2025-04-09,15,14808,0.001012965964343598
2025-04-10,11,14945,0.0007360321177651389
2025-04-11,12,13453,0.0008919943507024455
2025-04-12,4,7342,0.0005448106782892945
2025-04-13,1,7281,0.0001373437714599643
2025-04-14,37,12802,0.002890173410404624
2025-04-15,22,14204,0.0015488594762038863
2025-04-16,10,14289,0.000699839037021485
2025-04-17,53,14209,0.003730030262509677
2025-04-18,13,11208,0.0011598857958600999
2025-04-19,6,6707,0.0008945877441479052
2025-04-20,6,6298,0.000952683391552874
2025-04-21,10,12196,0.0008199409642505739
2025-04-22,24,14077,0.0017049087163458123
2025-04-23,15,14654,0.0010236113006687594
2025-04-24,12,15439,0.0007772524127210312
2025-04-25,12,14156,0.0008476970895733258
2025-04-26,7,8637,0.0008104665971981012
2025-04-27,8,7149,0.0011190376276402293
2025-04-28,14,12979,0.0010786655366361044
2025-04-29,41,14937,0.002744861752694651
2025-04-30,28,15268,0.0018339009693476552
2025-05-01,62,14247,0.004351793360005615
2025-05-02,24,13425,0.001787709497206704
2025-05-03,12,7000,0.0017142857142857142
2025-05-04,6,6635,0.000904295403165034
2025-05-05,17,13068,0.0013008876645240282
2025-05-06,34,14769,0.0023021193039474575
2025-05-07,47,14702,0.003196843966807237
2025-05-08,30,15077,0.001989785766399151
2025-05-09,22,13342,0.0016489281966721632
2025-05-10,8,6741,0.0011867675419077288
2025-05-11,28,6720,0.004166666666666667
2025-05-12,75,13267,0.005653124293359463
2025-05-13,37,15140,0.002443857331571995
2025-05-14,32,15424,0.002074688796680498
2025-05-15,20,15099,0.00132459103251871
2025-05-16,73,13486,0.005413020910573929
2025-05-17,8,7009,0.0011413896418889999
2025-05-18,2,6933,0.0002884754074715131
2025-05-19,12,12925,0.0009284332688588008
2025-05-20,20,14285,0.001400070003500175
2025-05-21,14,14501,0.0009654506585752707
2025-05-22,53,14498,0.0036556766450544904
2025-05-23,12,12682,0.0009462229932187353
2025-05-24,12,6560,0.001829268292682927
2025-05-25,12,6539,0.001835142988224499
2025-05-26,6,8180,0.0007334963325183374
2025-05-27,10,12845,0.0007785130400934215
2025-05-28,12,14438,0.000831140047097936
2025-05-29,8,13972,0.000572573718866304
2025-05-30,13,13122,0.0009907026367931718
2025-05-31,4,6926,0.0005775339301183945
2025-06-01,2,6793,0.00029442072721919626
2025-06-02,10,12279,0.0008143985666585227
2025-06-03,25,13641,0.0018327102118613004
2025-06-04,20,14218,0.0014066676044450696
2025-06-05,15,14115,0.0010626992561105207
2025-06-06,13,12833,0.0010130133250214291
2025-06-07,4,6748,0.0005927682276229994
2025-06-08,4,6580,0.0006079027355623101
2025-06-09,14,12502,0.0011198208286674132
2025-06-10,20,14906,0.001341741580571582
2025-06-11,12,14397,0.0008335069806209627
2025-06-12,17,14151,0.0012013285280192212
2025-06-13,12,13019,0.0009217297795529611
2025-06-14,2,6920,0.00028901734104046245
2025-06-15,3,6464,0.0004641089108910891
2025-06-16,16,12154,0.0013164390324173112
2025-06-17,17,13988,0.001215327423505862
2025-06-18,16,14442,0.001107879795042238
2025-06-19,11,11138,0.0009876099838391093
2025-06-20,27,12205,0.002212208111429742
2025-06-21,10,6434,0.001554243083618278
2025-06-22,18,6754,0.0026650873556411016
2025-06-23,66,12641,0.005221105925164149
2025-06-24,49,13952,0.00351204128440367
2025-06-25,22,14186,0.0015508247568024813
2025-06-26,24,14385,0.0016684045881126173
2025-06-27,12,13130,0.0009139375476009139
2025-06-28,8,6881,0.0011626217119604708
2025-06-29,3,6561,0.0004572473708276177
2025-06-30,14,12877,0.0010872097538246485
2025-07-01,17,14118,0.0012041365632525854
2025-07-02,17,13582,0.0012516566043292592
2025-07-03,24,12560,0.001910828025477707
2025-07-04,6,8312,0.0007218479307025986
2025-07-05,4,5904,0.0006775067750677507
2025-07-06,8,6025,0.0013278008298755186
2025-07-07,35,11846,0.002954583825763971
2025-07-08,29,13870,0.002090843547224225
2025-07-09,12,14242,0.0008425782895660722
2025-07-10,10,13982,0.0007152052639107423
2025-07-11,10,12540,0.0007974481658692185
2025-07-12,3,6463,0.0004641807210273867
2025-07-13,1,6371,0.0001569612305760477
2025-07-14,12,11939,0.001005109305636988
2025-07-15,22,13270,0.0016578749058025622
2025-07-16,20,13271,0.0015070454374199382
2025-07-17,12,13607,0.0008818990225619166
2025-07-18,14,12315,0.0011368250101502233
2025-07-19,10,6398,0.0015629884338855893
2025-07-20,3,6181,0.0004853583562530335
2025-07-21,6,12218,0.0004910787362907187
2025-07-22,11,13854,0.00079399451421972
2025-07-23,19,14334,0.001325519743267755
2025-07-24,23,13903,0.0016543192116809321
2025-07-25,15,12111,0.0012385434728758979
2025-07-26,8,6402,0.0012496094970321774
2025-07-27,3,6470,0.0004636785162287481
2025-07-28,21,12118,0.0017329592341970622
2025-07-29,71,13757,0.005161008940902813
2025-07-30,39,14507,0.0026883573447301305
2025-07-31,17,14509,0.0011716865393893445
2025-08-01,29,12542,0.0023122309041620154
2025-08-02,8,6276,0.0012746972594008922
2025-08-03,3,6026,0.0004978426817125788
2025-08-04,19,11593,0.0016389200379539378
2025-08-05,39,13386,0.00291349170775437
2025-08-06,46,13413,0.003429508685603519
2025-08-07,54,13225,0.004083175803402646
2025-08-08,15,12074,0.0012423389100546629
2025-08-09,8,6008,0.0013315579227696406
2025-08-10,6,6170,0.0009724473257698541
2025-08-11,17,11577,0.0014684287812041115
2025-08-12,16,13127,0.0012188618877123486
2025-08-13,19,13294,0.001429216187753874
2025-08-14,16,13002,0.0012305799107829565
2025-08-15,13,11593,0.0011213663417579574
2025-08-16,11,6455,0.0017041053446940357
2025-08-17,8,6186,0.0012932428063368898
2025-08-18,78,11812,0.006603454114459871
2025-08-19,26,12762,0.002037298229117693
2025-08-20,20,13327,0.0015007128385983342
2025-08-21,48,13463,0.003565327193047612
2025-08-22,19,12496,0.0015204865556978234
2025-08-23,11,6400,0.00171875
2025-08-24,11,6357,0.0017303759635047978
2025-08-25,37,11697,0.0031632042404035224
2025-08-26,20,13693,0.0014606003067260645
2025-08-27,13,13798,0.0009421655312364111
2025-08-28,25,13694,0.0018256170585657953
2025-08-29,7,12592,0.0005559085133418043
2025-08-30,4,7091,0.0005640953321111268
2025-08-31,8,6679,0.0011977840994160803
2025-09-01,15,8324,0.0018020182604517058
2025-09-02,19,12774,0.0014873962736809143
2025-09-03,21,14480,0.0014502762430939227
2025-09-04,13,14431,0.0009008384727323123
2025-09-05,21,13747,0.0015276060231323198
2025-09-06,4,7578,0.0005278437582475588
2025-09-07,8,8349,0.0009581985866570847
2025-09-08,19,13367,0.0014214109373831077
2025-09-09,13,14364,0.0009050403787245892
2025-09-10,88,14565,0.006041881222107793
2025-09-11,34,13712,0.0024795799299883316
2025-09-12,14,13124,0.0010667479427003963
2025-09-13,14,7228,0.001936912008854455
2025-09-14,8,8407,0.0009515879624122755
2025-09-15,26,13452,0.0019327980969372585
2025-09-16,47,14185,0.003313359182234755
2025-09-17,35,14645,0.002389894161829976
2025-09-18,44,14424,0.003050471436494731
2025-09-19,14,13039,0.0010737019710100467
2025-09-20,7,7272,0.0009625962596259626
2025-09-21,7,8123,0.0008617505847593254
2025-09-22,35,13449,0.002602423972042531
2025-09-23,15,14235,0.001053740779768177
2025-09-24,14,15237,0.000918816039902868
2025-09-25,24,15487,0.0015496868341189384
2025-09-26,18,14262,0.0012620950778291964
2025-09-27,5,7978,0.00062672348959639
2025-09-28,3,8537,0.0003514115028698606
2025-09-29,18,14126,0.0012742460710746142
2025-09-30,22,15305,0.001437438745508004
2025-10-01,22,15465,0.0014225670869705788
2025-10-02,16,13963,0.0011458855546802264
2025-10-03,24,13456,0.0017835909631391202
2025-10-04,15,7526,0.001993090619186819
2025-10-05,9,7720,0.00116580310880829
2025-10-06,34,13708,0.0024803034724248615
2025-10-07,17,14381,0.0011821152910089703
2025-10-08,12,14872,0.0008068854222700376
2025-10-09,41,14764,0.0027770251964237334
2025-10-10,16,13058,0.0012253024965538366
2025-10-11,4,7159,0.0005587372538063976
2025-10-12,0,7769,0
2025-10-13,25,12929,0.0019336375589759456
2025-10-14,17,14464,0.0011753318584070797
2025-10-15,16,14895,0.0010741859684457872
2025-10-16,30,14779,0.0020299073008999257
2025-10-17,38,13739,0.00276584904287066
2025-10-18,8,7361,0.0010868088574921885
2025-10-19,5,7649,0.0006536802196365538
2025-10-20,10,12107,0.0008259684480052862
2025-10-21,26,14001,0.0018570102135561746
2025-10-22,18,14346,0.0012547051442910915
2025-10-23,20,14283,0.0014002660505496045
2025-10-24,14,13201,0.0010605257177486553
2025-10-25,0,7333,0
2025-10-26,6,7625,0.0007868852459016393
2025-10-27,9,12859,0.0006998989034917179
2025-10-28,28,14908,0.0018781862087469815
2025-10-29,22,15192,0.0014481305950500263
2025-10-30,39,14871,0.002622553964091184
2025-10-31,29,13378,0.002167738077440574
2025-11-01,10,7151,0.0013984058173682002
