,MDGL,MDGL,MDGL,MDGL,MDGL,NVO,NVO,NVO,NVO,NVO
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2023-10-20,130.75999450683594,133.6999969482422,129.1199951171875,131.5399932861328,271500,94.91120122514019,95.62182169185765,93.50943341507863,93.73332977294922,3945000
2023-10-23,129.86000061035156,131.85000610351562,125.5199966430664,125.91999816894531,495300,94.50235909088536,95.32005206638112,93.77227289412664,94.54129791259766,2622700
2023-10-24,128.08999633789062,129.82000732421875,125.79000091552734,126.41999816894531,412700,93.79173146453846,95.11562159487369,93.68465156967163,94.9306640625,3225800
2023-10-25,124.1500015258789,125.61000061035156,120.94999694824219,123.38999938964844,416400,95.66074862496318,95.96252260861655,93.93774862777786,94.84305572509766,2829200
2023-10-26,123.08000183105469,126.44000244140625,121.16999816894531,124.91000366210938,309300,93.45102561665465,93.65544884397265,92.06873097851182,92.6722640991211,3348000
2023-10-27,124.7699966430664,124.87000274658203,119.76000213623047,120.4000015258789,405100,91.28023038342667,91.99085080559878,90.47227405777132,91.01740264892578,3297100
2023-10-30,120.6500015258789,128.86000061035156,120.6500015258789,126.1500015258789,402300,94.15191145331696,94.82359309047504,93.37314991960264,93.84040832519531,4095400
2023-10-31,125.56999969482422,132.9499969482422,125.56999969482422,131.3800048828125,425200,94.1324431212433,94.22005732598512,93.110326911394,94.00589752197266,3190000
2023-11-01,132.1699981689453,136.74000549316406,130.77999877929688,136.49000549316406,392300,94.82359041207249,95.51473772598199,94.42447309494183,95.08641815185547,3119200
2023-11-02,137.72000122070312,140.52000427246094,136.0,137.39999389648438,395000,98.59083509327803,99.53508106033239,97.63685999127921,98.25012969970703,5377700
2023-11-03,140.6199951171875,150.8800048828125,139.39999389648438,146.88999938964844,472500,96.05986855886869,96.21561640873693,94.22005205720166,95.56340789794922,4448300
2023-11-06,143.36000061035156,147.89999389648438,141.85000610351562,147.3699951171875,394900,97.17933086143425,98.80498749392208,96.76074785872217,98.3961410522461,3732700
2023-11-07,147.47000122070312,154.0399932861328,147.47000122070312,152.11000061035156,502800,98.08464494372649,99.29171865968745,97.88995084320341,98.98995208740234,4359500
2023-11-08,151.82000732421875,152.42999267578125,142.1699981689453,143.3699951171875,482100,99.27225764662447,100.50853367928518,96.78996159229149,99.05809783935547,7718200
2023-11-09,143.5500030517578,145.17999267578125,133.99000549316406,136.35000610351562,354200,98.19172379735392,98.95101221426226,97.10145912648885,97.3740234375,4482900
2023-11-10,138.1199951171875,139.4600067138672,134.89999389648438,138.83999633789062,365900,97.5395081539074,98.71738702943767,95.9041148559425,98.50322723388672,5638600
2023-11-13,138.88999938964844,146.99000549316406,135.14999389648438,146.0,464100,96.80943032755923,99.26252419911485,95.17403688879585,98.10411834716797,8415000
2023-11-14,153.63999938964844,156.8300018310547,151.00999450683594,156.47000122070312,532000,97.05277938186659,97.14039357893574,95.89438111214852,96.56605529785156,5477000
2023-11-15,156.47000122070312,175.38999938964844,154.80999755859375,161.67999267578125,833700,95.68996452152315,96.18641777432323,93.4510306091181,93.86961364746094,7039300
2023-11-16,168.52000427246094,170.97000122070312,160.14999389648438,168.69000244140625,443900,96.33243340461594,96.98464191904858,95.50500391633958,96.88729858398438,5080600
2023-11-17,170.0,176.83999633789062,166.0,176.66000366210938,520600,98.56163196730624,99.00941725588987,97.8802211861617,98.69791412353516,3806800
2023-11-20,176.3000030517578,190.6300048828125,175.83999633789062,190.0500030517578,560200,98.80499715416724,100.98551914978388,98.79526059217919,100.8395004272461,4618300
2023-11-21,186.25,190.97999572753906,182.33999633789062,188.44000244140625,348200,100.61560422786935,100.86870283354743,99.15543196151306,100.0510025024414,4088000
2023-11-22,192.3699951171875,196.22999572753906,186.55999755859375,190.47999572753906,243100,100.32356305677882,100.95630583393094,99.4279925493001,100.51825714111328,2692000
2023-11-24,187.1199951171875,200.69000244140625,187.07000732421875,195.55999755859375,182100,101.46250778791887,102.88374124956786,101.38463015053036,102.65010833740234,4598700
2023-11-27,194.50999450683594,197.94000244140625,190.6199951171875,197.3000030517578,271600,102.09525322395733,102.64038931255052,100.93685481769143,101.11207580566406,4746000
2023-11-28,196.3000030517578,196.3000030517578,187.57000732421875,190.94000244140625,230900,99.16517415225132,99.53508180707206,98.34747377472573,98.73685455322266,5147700
2023-11-29,191.0,200.3300018310547,191.0,197.36000061035156,357300,98.85366880504287,99.5934840981465,98.18198716282096,99.29171752929688,2664600
2023-11-30,201.0,208.50999450683594,200.1199951171875,203.3000030517578,326300,98.79525804734317,99.28198215871795,98.32800705944288,99.1359634399414,2671100
2023-12-01,201.74000549316406,213.55999755859375,196.0,213.1199951171875,412000,98.41561796712952,99.05809738599606,97.64659294764722,97.73420715332031,4567500
2023-12-04,208.86000061035156,222.02999877929688,208.52000427246094,221.97999572753906,392400,97.89968919367037,98.4642909552724,96.93597751563978,98.24039459228516,2988000
2023-12-05,222.0,237.10000610351562,221.10000610351562,235.11000061035156,473700,96.73155845220415,97.22801172869359,96.28377313372023,96.98464965820312,2846000
2023-12-06,237.24000549316406,244.99000549316406,232.00999450683594,236.7100067138672,408500,96.61473745156479,96.62447401343746,94.99880981445312,94.99880981445312,3082100
2023-12-07,237.8800048828125,241.5,235.3699951171875,235.61000061035156,320800,94.69704671746699,94.71651984192786,93.19793548727985,94.2395248413086,3424800
2023-12-08,226.0,227.94000244140625,194.8800048828125,208.32000732421875,1003500,93.84041015060058,94.47315298069917,93.66518917344744,94.07403564453125,3599800
2023-12-11,211.27000427246094,212.97000122070312,202.97000122070312,210.42999267578125,381900,93.8696109579852,94.51208291306857,92.21475197575732,94.08377075195312,5039600
2023-12-12,210.08999633789062,222.85000610351562,204.60000610351562,222.17999267578125,381800,92.5262604192212,93.77227300824781,92.4386462135567,93.65545654296875,3642400
2023-12-13,222.17999267578125,227.50999450683594,216.2100067138672,227.3300018310547,465400,94.35633089084412,96.3032272200254,94.2687166940845,96.2740249633789,5528200
2023-12-14,231.0399932861328,235.99000549316406,223.99000549316406,233.02000427246094,401700,95.90411614125406,96.1085468047074,94.3855392823705,95.3979263305664,5689000
2023-12-15,236.52999877929688,245.30999755859375,229.41000366210938,237.1300048828125,691300,94.94040309733849,94.94040309733849,93.96695488360292,94.52182006835938,5231000
2023-12-18,235.27000427246094,237.1199951171875,225.63999938964844,230.0,244000,96.8775613136187,97.15013304735275,95.90411311645813,96.3519058227539,4724300
2023-12-19,232.72999572753906,235.08999633789062,227.11000061035156,230.8800048828125,308600,97.22801073314197,97.92889467726927,96.89704188553793,97.33509063720703,3497000
2023-12-20,229.8000030517578,232.1300048828125,220.5800018310547,221.0399932861328,333100,98.51295336964456,100.13861748328114,98.36694208332354,98.62003326416016,5389600
2023-12-21,225.00999450683594,226.5800018310547,219.6199951171875,222.3000030517578,221800,100.1288813241079,100.732421875,99.8465804580529,100.732421875,3608900
2023-12-22,228.25999450683594,242.75999450683594,227.63999938964844,235.07000732421875,470200,100.42092819164024,100.81030156242373,99.85632640645481,99.98287200927734,2211700
2023-12-26,235.74000549316406,241.07000732421875,233.47000122070312,236.32000732421875,305200,99.83684260278481,100.39170776630327,99.6908313177696,99.95365905761719,1851400
2023-12-27,239.72999572753906,241.7899932861328,234.67999267578125,236.75,203700,99.93420243172349,101.05366199481459,99.63242841938981,100.92711639404297,2254900
2023-12-28,236.1699981689453,240.5399932861328,231.5399932861328,233.99000549316406,317800,101.7740126094103,102.2023247685557,100.72268676757812,100.72268676757812,2380100
2023-12-29,233.77000427246094,234.9199981689453,228.77999877929688,231.3800048828125,313000,100.80056731731649,100.9271129137244,100.00234006475917,100.70321655273438,2055900
2024-01-02,229.64999389648438,235.3699951171875,225.9199981689453,226.86000061035156,254800,99.00941531701956,99.90498587664914,99.00941531701956,99.39879608154297,2637400
2024-01-03,226.39999389648438,229.0,210.9600067138672,211.94000244140625,394900,99.34039236361701,101.08285811623917,99.32091924048335,100.86870574951172,4064100
2024-01-04,215.58999633789062,224.33999633789062,208.99000549316406,218.2100067138672,459100,102.31913829249268,106.08638540428517,102.2412606560375,104.77222442626953,9132800
2024-01-05,217.5500030517578,221.6699981689453,213.25999450683594,220.27999877929688,171700,103.73064046863581,104.34391760348723,102.91294752459467,103.16604614257812,3976700
2024-01-08,219.11000061035156,231.3300018310547,216.74000549316406,230.8000030517578,299300,103.36073034407319,103.71117229079859,102.47488891573387,103.57489013671875,2880700
2024-01-09,225.85000610351562,238.49000549316406,225.85000610351562,237.9499969482422,338400,103.3120556642851,104.12975602113298,102.91294576086325,104.11028289794922,3681100
2024-01-10,240.27999877929688,244.66000366210938,232.0,236.74000549316406,252900,104.96692920679355,105.88196553445474,104.82091048027519,105.78462219238281,4725900
2024-01-11,231.94000244140625,243.0,227.1199951171875,240.30999755859375,323300,105.43417435677522,105.80408943362862,103.16604564801762,103.85719299316406,5021300
2024-01-12,240.0,244.1199951171875,234.8699951171875,235.8000030517578,245000,104.10056034616707,104.6164867408557,103.88640053852554,104.3147201538086,3584000
2024-01-16,232.19000244140625,245.1699981689453,230.27000427246094,243.9199981689453,356000,104.02268292717223,104.19790391318335,103.04923465529289,103.5262222290039,3131300
2024-01-17,241.9199981689453,245.0,235.25,239.9600067138672,321100,103.4970159274053,104.26604092337676,102.73772749328225,103.84745788574219,2685800
2024-01-18,241.1999969482422,241.1999969482422,222.64999389648438,224.10000610351562,407300,103.47754101235647,104.840362476905,103.10762596327618,104.69435119628906,3364500
2024-01-19,224.16000366210938,230.8800048828125,220.00999450683594,226.47999572753906,273300,104.34391435793471,105.0447982463526,103.67223272706418,104.1200180053711,3574500
2024-01-22,226.0,235.1699981689453,216.35000610351562,233.17999267578125,331400,103.49701255732536,103.77931342717226,102.68904876708984,102.68904876708984,2907000
2024-01-23,236.17999267578125,237.0,223.5500030517578,229.0,236800,100.94657854725405,102.68905177132874,100.63507541052019,102.5722427368164,8654600
2024-01-24,233.44000244140625,233.44000244140625,222.16000366210938,222.91000366210938,263100,103.8182487586767,104.18815638941768,102.4164810180664,102.4164810180664,2537500
2024-01-25,226.13999938964844,239.2100067138672,225.38999938964844,230.1699981689453,248700,102.92268356043539,102.92268356043539,102.0271055537211,102.87400817871094,2275100
2024-01-26,230.88999938964844,231.9600067138672,224.14999389648438,225.97000122070312,234800,103.70143515130498,105.32709185649718,103.59435525557899,105.20054626464844,5544700
2024-01-29,226.16000366210938,228.22999572753906,220.2100067138672,226.99000549316406,223100,105.25894455594448,106.12531280517578,104.84036155926262,106.12531280517578,3915900
2024-01-30,225.1699981689453,225.99000549316406,217.36000061035156,221.07000732421875,265300,106.29080463312528,106.42708677838729,105.58018422412775,106.12531280517578,5105000
2024-01-31,222.44000244140625,224.99000549316406,216.66000366210938,216.7100067138672,240100,109.17222350699949,113.03681427554844,109.17222350699949,111.69345092773438,12716100
2024-02-01,218.8699951171875,223.64999389648438,215.16000366210938,222.22999572753906,262600,110.97309536439995,112.78370961975422,110.33061598425859,112.71556854248047,6837200
2024-02-02,219.14999389648438,222.5,215.9600067138672,220.27999877929688,167500,110.73946510163836,111.55715799367917,110.23326789786255,110.6810531616211,5137400
2024-02-05,217.50999450683594,227.16000366210938,213.82000732421875,227.0500030517578,394400,113.29964416870989,115.45096396591745,113.18282770201765,115.1199951171875,8730300
2024-02-06,189.6999969482422,203.64999389648438,171.30999755859375,201.44000244140625,2868200,115.18812754620345,115.54829862784439,113.56247083100246,114.48724365234375,6274900
2024-02-07,205.10000610351562,207.3800048828125,180.0,188.5399932861328,1024100,113.86423903456202,116.4925462475128,113.70848375509979,115.50936889648438,6206000
2024-02-08,189.3000030517578,191.74000549316406,169.0500030517578,171.3699951171875,1389400,114.91556741897398,115.48016175239614,114.38990447945348,115.24653625488281,4544700
2024-02-09,172.61000061035156,189.97999572753906,168.25,189.8800048828125,898000,116.81379102483544,118.41998213679109,116.30760119819566,117.98192596435547,5294500
2024-02-12,192.89999389648438,218.47000122070312,191.3000030517578,216.3300018310547,955900,117.22263963892811,117.64122269477181,116.12264576046488,117.32971954345703,4497800
2024-02-13,208.67999267578125,214.6300048828125,203.52999877929688,204.8000030517578,677400,116.4828219798763,117.3491903343296,116.25892561299901,116.8040542602539,4186600
2024-02-14,208.85000610351562,225.0,208.08999633789062,217.97999572753906,533400,117.31024881235727,120.06510167145014,117.18369578871435,120.01643371582031,5678200
2024-02-15,217.5399932861328,223.50999450683594,214.0,222.22000122070312,385800,119.51996918647211,119.88014769526887,117.87483934667611,118.51731872558594,4764000
2024-02-16,219.35000610351562,241.8699951171875,219.35000610351562,233.1300048828125,607200,118.60492739498221,121.33058537791986,118.32263394717687,120.71731567382812,6609500
2024-02-20,232.85000610351562,239.0,227.0,229.7100067138672,335900,121.3111171959899,121.44739934966265,117.51466773568517,118.22528076171875,5070400
2024-02-21,228.97000122070312,235.08999633789062,225.02000427246094,228.24000549316406,417700,115.84033796457496,117.77749783926272,115.15892718257037,117.7190933227539,4117400
2024-02-22,230.47000122070312,253.0,230.47000122070312,248.52999877929688,592100,119.80227106968988,121.55448082078836,119.7438665535934,121.2137680053711,3589500
2024-02-23,249.36000061035156,249.97999572753906,235.0800018310547,236.5399932861328,469200,120.38633997316312,120.87306408473262,119.64652467088828,120.17218017578125,3759400
2024-02-26,221.0,241.69000244140625,214.0,232.57000732421875,781700,119.92881211428231,120.87305803173312,119.52970222472837,120.21111297607422,4451800
2024-02-27,233.85000610351562,242.97000122070312,233.05999755859375,239.8000030517578,360800,116.78458590374885,119.30581326671553,116.60936492443227,118.98458099365234,7637000
2024-02-28,239.10000610351562,254.2899932861328,237.69000244140625,254.22999572753906,487000,118.72174319563989,118.9067007327382,117.71909272429305,118.31289672851562,3075200
2024-02-29,259.1099853515625,261.989990234375,235.5,236.1999969482422,512100,116.92086578165122,117.08635019588299,115.75273089354162,116.58988952636719,5479800
2024-03-01,237.3800048828125,252.5,237.3300018310547,251.6300048828125,459200,119.53944910114288,121.12616708866472,119.00404958829951,120.93148040771484,5559600
2024-03-04,255.0,260.0,243.1699981689453,246.55999755859375,500100,123.94916308745876,125.35093089464864,123.61818683217425,124.55269622802734,6816900
2024-03-05,244.44000244140625,249.42999267578125,238.92999267578125,248.49000549316406,386200,122.89783237060556,123.4624340958143,120.67837171489694,121.34031677246094,4807800
2024-03-06,259.989990234375,270.9800109863281,256.29998779296875,257.3800048828125,681100,121.05801602197393,121.85624323093859,120.08456784387946,121.43766021728516,3895500
2024-03-07,258.0,259.9700012207031,248.52999877929688,251.02999877929688,400600,129.8969185137511,134.60840381356513,129.3420459598571,132.31106567382812,19606800
2024-03-08,256.9599914550781,261.989990234375,252.72000122070312,255.32000732421875,475600,130.34470735340082,131.2500218985353,127.61906429064045,129.53675842285156,12765000
2024-03-11,258.2099914550781,266.8299865722656,252.91000366210938,260.1499938964844,679100,129.82877503556773,129.97480117027783,127.27834563527612,127.75534057617188,5734500
2024-03-12,268.0,269.67999267578125,258.0799865722656,262.6700134277344,597000,128.10580013652154,131.532327402132,127.95977398171276,131.52259826660156,6340600
2024-03-13,267.0,275.07000732421875,264.3999938964844,272.9800109863281,766700,130.6757038938227,131.90224339282116,129.17658520807134,129.94561767578125,6847000
2024-03-14,274.5799865722656,276.29998779296875,236.6199951171875,243.57000732421875,1733100,132.24295153511002,132.31108518914468,130.3155132933741,131.0066680908203,3506900
2024-03-15,293.8999938964844,299.9800109863281,262.0,270.3699951171875,2769400,130.3252476857298,130.4420567146974,128.35887819414563,128.85533142089844,3780100
2024-03-18,274.4800109863281,292.8599853515625,272.010009765625,283.2300109863281,965800,128.07659773823846,130.19870786566526,127.58987359668457,129.36154174804688,3898800
2024-03-19,275.0,276.6700134277344,263.510009765625,265.67999267578125,915700,128.53409020723845,128.6995894678261,127.04471569107235,127.88188171386719,4393500
2024-03-20,267.5,267.5,251.00999450683594,258.989990234375,675300,127.66772972612664,127.94029404288241,125.40933755105864,126.89871215820312,4403900
2024-03-21,261.6400146484375,265.7900085449219,251.7899932861328,255.27000427246094,382300,125.57481061084634,127.58985539923266,123.7349942123214,126.38277435302734,6548800
2024-03-22,258.489990234375,259.95001220703125,242.3800048828125,248.1999969482422,529900,126.69653742078827,126.9612689336072,125.6082133800981,126.24551391601562,3229500
2024-03-25,248.85000610351562,257.7300109863281,246.5399932861328,247.6199951171875,394400,126.4808272521848,127.70641666354318,126.19649709150528,126.52985382080078,3320000
2024-03-26,247.0,252.0,246.61000061035156,247.6199951171875,234100,127.55935552672489,127.61818142640476,125.93176915180808,126.88282775878906,4218200
2024-03-27,250.0,259.54998779296875,244.80999755859375,258.80999755859375,442700,125.82391590815725,126.10824607513052,124.8042245976873,125.54938507080078,3941200
2024-03-28,258.5400085449219,268.2200012207031,254.75,267.0400085449219,442000,125.88274827730142,127.61818720041985,125.29446681267326,125.89254760742188,3656500
2024-04-01,267.2799987792969,268.0400085449219,254.97999572753906,255.74000549316406,547000,126.58868393843106,126.58868393843106,124.6669605750123,125.05915069580078,3065100
2024-04-02,248.72000122070312,250.94000244140625,241.52000427246094,244.5,594100,122.60797172769186,124.20613767959966,121.65691311640522,123.99043273925781,4322400
2024-04-03,242.0,247.3300018310547,241.1300048828125,245.22999572753906,490200,122.93151865665288,125.62782286469621,122.93151865665288,124.51007843017578,3616400
2024-04-04,244.38999938964844,248.44000244140625,240.3300018310547,241.4600067138672,385200,124.42184200443636,124.99051730245087,121.3529612454161,121.53925323486328,4006800
2024-04-05,240.11000061035156,246.33999633789062,238.27000427246094,243.0399932861328,296000,122.23538944727827,123.70609680962578,122.16675673625157,123.40215301513672,4997800
2024-04-08,245.83999633789062,248.82000732421875,242.1999969482422,248.63999938964844,238500,124.51988547887261,125.13757985562545,123.52960712976368,124.97090148925781,3017100
2024-04-09,251.41000366210938,253.47999572753906,244.02000427246094,249.33999633789062,226900,123.71590647465071,124.26496817553402,121.79418304115445,122.42168426513672,3214300
2024-04-10,242.0,246.22999572753906,241.47999572753906,244.6699981689453,226300,120.98038358887959,122.81386807476032,120.83331136074511,122.49031066894531,3025300
2024-04-11,245.0800018310547,248.6300048828125,243.25,245.27000427246094,216400,123.0295732472363,123.42175588247252,121.7059306718991,122.95113372802734,2419000
2024-04-12,243.08999633789062,245.36000061035156,236.49000549316406,236.58999633789062,294800,124.26496145431025,124.57871204933129,121.92163506140845,122.0785140991211,3343000
2024-04-15,237.0,242.99000549316406,228.82000732421875,231.3699951171875,322900,123.35311968932814,123.58843824030876,121.10783900811555,121.48042297363281,2896700
2024-04-16,228.02999877929688,235.9199981689453,222.89999389648438,232.97999572753906,343900,120.6666385757296,121.82359535396128,119.41163613434026,121.03921508789062,3044100
2024-04-17,235.91000366210938,235.91000366210938,224.38999938964844,228.33999633789062,251000,122.50991790119241,122.7648426002056,120.85292605861751,122.0981216430664,3075100
2024-04-18,227.77999877929688,227.89999389648438,220.74000549316406,222.25999450683594,268800,120.89214472822529,121.67651747752411,120.11757130850468,120.3528823852539,2841000
2024-04-19,221.85000610351562,224.67999267578125,206.02999877929688,212.0399932861328,625200,121.06863460683772,122.10793209320533,120.06854940111398,120.31366729736328,5183500
2024-04-22,205.19000244140625,217.13999938964844,197.42999267578125,213.49000549316406,727300,120.1960009973971,123.78453037958948,120.17639485821974,122.8138656616211,3798300
2024-04-23,212.82000732421875,225.66000366210938,210.10000610351562,218.3800048828125,409500,124.09828519066461,126.2455128228238,123.87277344023104,126.12786102294922,3703600
2024-04-24,218.0800018310547,220.0,204.16000366210938,204.64999389648438,575500,124.67676826054783,124.83363982172206,122.90210963461035,123.69629669189453,3143100
2024-04-25,200.6300048828125,200.97000122070312,190.22000122070312,194.3800048828125,707200,121.27453019280104,123.39234488206743,120.80390055051717,123.3335189819336,3434400
2024-04-26,192.49000549316406,195.5800018310547,189.0,193.3300018310547,453200,123.68648329442625,125.40230844818846,123.52960426120262,124.37281036376953,3312500
2024-04-29,194.38999938964844,202.02000427246094,191.17999267578125,201.07000732421875,357100,124.83363919083865,125.47094720332335,124.04925894771833,124.40222930908203,1877000
2024-04-30,199.39999389648438,209.42999267578125,199.39999389648438,204.02000427246094,435500,125.54938880537642,127.9123289036617,125.00031963392667,125.80430603027344,7841000
2024-05-01,203.36000061035156,217.82000732421875,202.1999969482422,210.58999633789062,427500,125.30426856805907,127.58876910194643,125.01012410740931,126.68673706054688,5184400
2024-05-02,213.00999450683594,218.19000244140625,208.77000427246094,216.0500030517578,451700,125.441537820186,125.441537820186,121.4117989803691,121.59808349609375,8487100
2024-05-03,223.35000610351562,234.47000122070312,221.25,229.83999633789062,441600,120.51955997427605,121.35295928769844,118.92139405605656,120.64702606201172,5932900
2024-05-06,231.9499969482422,236.64999389648438,228.47999572753906,235.57000732421875,423400,119.61752660398548,122.20597084354104,119.40182167062183,122.15694427490234,3636600
2024-05-07,222.0,230.49000549316406,214.9600067138672,217.9600067138672,780700,124.17672851641848,125.3042723423327,123.91199699777887,124.80422973632812,4167500
2024-05-08,211.52000427246094,215.0,201.5,208.0399932861328,690500,125.01992875019234,125.92195329555001,124.14730967390462,124.2159423828125,4060300
2024-05-09,208.3300018310547,209.99000549316406,200.0800018310547,206.9199981689453,359500,124.95129968014136,126.28474161810229,124.46106389354999,126.14747619628906,2374000
2024-05-10,206.39999389648438,208.74000549316406,203.86000061035156,205.25,234100,126.56906929715616,127.7260335103311,125.82391630211389,125.91215515136719,3081100
2024-05-13,208.77999877929688,217.0399932861328,205.99000549316406,211.32000732421875,269900,128.9025884114264,130.8929443458127,127.85347673248575,129.82423400878906,6145000
2024-05-14,214.52000427246094,219.75999450683594,209.83999633789062,210.97999572753906,262300,129.59872543470337,130.40271930635188,128.7359206231693,130.32427978515625,2920700
2024-05-15,217.4600067138672,219.6199951171875,210.0500030517578,211.72999572753906,392500,130.35369100351738,132.1577550846198,130.3046644333204,132.03030395507812,3719700
2024-05-16,211.88999938964844,217.67999267578125,210.75,217.1699981689453,235200,130.53017885625553,131.05962689677906,129.89286338878648,130.44192504882812,2894400
2024-05-17,217.52999877929688,221.52000427246094,215.02000427246094,220.05999755859375,236400,129.36341865948984,129.51048340761952,128.29470826092458,129.31439208984375,2590300
2024-05-20,221.69000244140625,232.38999938964844,218.89999389648438,232.10000610351562,313500,128.88297343598924,131.01059475860094,128.44176426084252,130.31446838378906,2411700
2024-05-21,229.6699981689453,243.5,226.36000061035156,242.49000549316406,402500,130.75568654736395,132.83428144655588,130.71647426810745,132.52053833007812,3559800
2024-05-22,241.0,250.33999633789062,232.39999389648438,235.05999755859375,819900,130.99100208054145,132.0204852159445,130.17720891728143,131.41259765625,2683000
2024-05-23,235.19000244140625,239.02999877929688,226.77999877929688,234.85000610351562,447000,133.7951501821683,134.5403031513672,132.36365518042444,132.9225311279297,4370700
2024-05-24,234.80999755859375,235.27999877929688,228.6300048828125,229.5800018310547,374500,131.87341182793998,134.030446055269,131.59888101505123,133.38333129882812,2845200
2024-05-28,233.5500030517578,233.5500030517578,222.72000122070312,223.2899932861328,808200,131.82440912396277,131.96167455525335,130.10858375242526,131.46163940429688,3145600
2024-05-29,220.5,224.5500030517578,219.38999938964844,222.50999450683594,263600,129.76541629258597,130.53998223830413,129.48107116357434,130.08895874023438,3169200
2024-05-30,225.88999938964844,228.8800048828125,223.72000122070312,225.49000549316406,234500,131.2753449999184,131.95187281349155,130.18702089999843,130.20663452148438,2757200
2024-05-31,226.2899932861328,236.72000122070312,221.8800048828125,236.16000366210938,348300,132.4028650473791,133.20685886020718,131.1478627216832,132.63818359375,3446300
2024-06-03,237.72999572753906,245.5500030517578,235.77999877929688,245.49000549316406,329300,131.2361185449556,134.0206540628577,131.06942522154156,132.97154235839844,4496700
2024-06-04,240.0,251.58999633789062,238.13999938964844,244.35000610351562,899200,133.77553951848793,137.26601581256378,133.12842471049183,137.1875762939453,5071200
2024-06-05,213.0,236.83999633789062,208.60000610351562,235.97000122070312,2054000,138.5994455421241,139.62894356251755,137.3444432760011,138.24647521972656,3786700
2024-06-06,236.83999633789062,241.5,219.64999389648438,241.35000610351562,636500,138.4327784454875,140.1486036320487,138.13863399277247,139.619140625,4369200
2024-06-07,235.02000427246094,245.11000061035156,227.77999877929688,244.33999633789062,467600,140.27607470688085,140.92317457289283,139.4916944586867,140.08978271484375,3511200
2024-06-10,243.17999267578125,255.44000244140625,238.77999877929688,254.8800048828125,483900,139.34461265390064,141.129078065762,138.4916071882354,140.82513427734375,3650400
2024-06-11,254.42999267578125,295.5,252.6699981689453,291.989990234375,1570700,139.13870861878414,140.14859302673273,138.26608961694097,139.0210418701172,4433300
2024-06-12,291.489990234375,295.0,280.3299865722656,285.8299865722656,840200,140.7172887592759,141.67814674192462,139.22696773254876,140.4623565673828,3242800
2024-06-13,285.8299865722656,288.760009765625,276.1199951171875,277.0199890136719,415200,140.04075419952804,140.1191937193391,138.38375487543982,139.7073974609375,2857200
2024-06-14,275.0,280.0,268.07000732421875,277.5899963378906,418100,139.43287866913076,140.3839223970904,139.1191205627775,139.7172088623047,2831700
2024-06-17,275.82000732421875,285.6099853515625,275.010009765625,276.7200012207031,315300,139.22695756454195,139.35442365117942,137.59937123058782,137.6287841796875,3164400
2024-06-18,276.8800048828125,279.260009765625,273.2799987792969,276.010009765625,308500,138.30531700208758,138.94263249783617,137.05031459178764,138.05039978027344,2640200
2024-06-20,273.3800048828125,273.3800048828125,260.0,267.7900085449219,407000,138.7465287890221,140.78591148378794,138.0602016707858,138.2366943359375,3205600
2024-06-21,267.0899963378906,280.5899963378906,266.9700012207031,278.4200134277344,586600,138.69752358363266,139.77603340186587,138.45240567574194,139.18775939941406,3030000
2024-06-24,278.4200134277344,287.0,275.19000244140625,283.989990234375,372200,139.09949842248503,139.8740793496031,138.74652805485846,139.50149536132812,2992100
2024-06-25,283.55999755859375,285.7300109863281,278.7200012207031,280.0400085449219,313800,142.66840753597955,145.25685178748014,141.8546143674082,144.04107666015625,6192600
2024-06-26,279.0,279.0,267.510009765625,275.3599853515625,293900,142.7174400432926,142.77626594405496,140.0015295918963,140.86434936523438,4384500
2024-06-27,275.3699951171875,288.25,270.5,285.6600036621094,253000,141.0506331174039,142.521340393773,140.62902258522456,141.6683349609375,2592400
2024-06-28,285.07000732421875,286.4700012207031,277.7200012207031,280.1600036621094,861400,141.8350182320398,142.74684959375602,139.88387445864367,139.9525146484375,2757500
2024-07-01,277.0199890136719,282.3699951171875,276.8699951171875,279.30999755859375,290300,140.78590496264883,143.1390456372172,140.75649201328747,142.58016967773438,3435800
2024-07-02,279.4100036621094,282.5400085449219,271.44000244140625,271.6700134277344,179600,138.92301869613132,140.57020374719687,136.3149607378021,140.1878204345703,6594500
2024-07-03,273.80999755859375,273.80999755859375,268.6000061035156,271.6700134277344,77500,138.5798470101761,138.7563396709919,133.35393178837484,136.1580810546875,7455800
2024-07-05,271.75,278.44000244140625,269.010009765625,276.54998779296875,147300,137.6680209800626,140.07017340848472,137.6091950777778,139.58973693847656,3664500
2024-07-08,278.8800048828125,292.07000732421875,277.4800109863281,290.739990234375,356100,139.50149633796693,140.8839648675836,139.40344319484737,140.2760772705078,2909400
2024-07-09,289.75,295.4800109863281,288.2099914550781,292.9599914550781,216000,138.00138016911473,138.53082825983148,136.35419503283183,137.6876220703125,4580500
2024-07-10,294.6199951171875,294.6199951171875,283.0199890136719,284.3699951171875,169500,137.11895246300577,140.00152625736615,136.9522591337375,139.9525146484375,3045200
2024-07-11,290.989990234375,293.2699890136719,280.0199890136719,290.32000732421875,341600,139.49168446132884,139.74660166537828,136.0894471602617,137.0601043701172,3836400
2024-07-12,292.3699951171875,298.0,280.6000061035156,285.8599853515625,419400,138.98184724457397,140.6878731892346,138.86419544177292,139.30540466308594,2877600
